rating,date,shop,title,verified_reviews
5.0,3 weeks ago,influenster.com,My husband and i got this for Christmas and we love it. We have one at our house and at his office. Works great. Does exactly what we need it to. I think the price is just right for what you’re getting and i would highly recommend it.,My husband and i got this for Christmas and we love it. We have one at our house and at his office. Works great. Does exactly what we need it to. I think the price is just right for what you’re getting and i would highly recommend it.
5.0,8 months ago,Best Buy,Great product for kids,"My son who's 5 yrs love playing with Echo Dot Alexa. He's plays his favorites songs (10 times) a day lol and keeping asking Alexa about subtractions, bed time (hour) etc."
4.0,a month ago,Currys,Nick's review of Amazon Echo Dot 3rd Generation with Clock - Sandstone,Pros: Its an Amazon Echo with a clock... which dims (automatically) all the way down when you switch the lights off at night. Cons: Alexa isn’t as smart as she makes out...
5.0,a month ago,Best Buy,So easy to use,"Love this addition to my not-so-smart home. Now we have a smart home. I never knew how much this small speaker could make things so much easier. I can work my cameras, my lights, my tv, you name it. It's so cool."
5.0,2 months ago,Best Buy,Great product in a crowded space,"Have had various versions of the dot since they were launched. This is pretty solid for it is supposed to do. Sound is good, a bit boomy at times, still legible. Microphones are great."
5.0,9 months ago,Argos,2nd echo dot.,Very happy with 2nd purchase especially when it was ion offer and cheaper than the first. Easy to connect and great sound quality. Responds well to voice commands and gives information ( sometimes) when requested.
5.0,4 months ago,Best Buy,Another tech toy !!,Another unit I have purchased. I have it set up on specific lights to turn on / off at a scheduled times. It's also used to play music or listen to sports at night. Probably will but another soon to use in my man cave (garage)
4.0,9 months ago,Best Buy,Improved Sound,"The newest Echo Dot is worth the upgrade, imo, as its sound quality is much better than the previous Gen models I owned. This model also includes the fabric cover which gives it a bit softer and higher end look than the 1st models which I replaced."
5.0,a year ago,Argos,Excellent product,Bought 2 of these and a few smart plugs. The echo dot ands it’s functionallaty are fantastic. Sound quality for its size is excellent. Great entertainment asking Alexa to to do all sorts. The best gadget we have purchased in years.
5.0,10 months ago,Argos,Hello Alexa!,Excellent little desktop companion! Easy to set up using the Alexa phone app. The sound quality is perfect for speech (I mostly listen to Radio 4) but is also perfectly acceptable for music at low to moderate levels.
5.0,a year ago,Best Buy,Got a love her!,"Having an Alexa in my house has been the best thing for me. For instance, if I can’t find my phone, I just tell her to call my number and she’ll call it for me! Not only does she played great tunes, but she cracks me up with her jokes. One of the greatest features is asking what time it is… Especially since I’m always running late! Thank you so much Alexa!!!"
5.0,a year ago,Argos,Echo Dot (3rd gen),Absolutely brilliant.... love it. Sound from such a small device is outstanding. I am now talking to Alexa a lot more than I am talking to my wife..... and Alexa doesn't wack me across the head. I have heard the sound/music from the echo dot (2nd gen)..... this is far superior and looks rearlly good. Great price.
5.0,a year ago,Argos,Absolutely fantastic,"Echo Dot was bought for elderly mum, she can command Alexa to call us to get there quickly if needed. Daily reminders also set for medication. Mum loves learning new things to do on it. Plays music on demand, we play the quizzes and listen to the awful jokes but she loves it."
4.0,8 months ago,Best Buy,If you need a Smart Speaker.,"All those who need a smart speaker or bought a simple speaker in past, now its time to upgrade it. Nice sound if you are using it as a stand alone speaker. And as amazon say Alexa is becoming smart everyday."
5.0,a year ago,Best Buy,Nice upgrade,"I own a few older Echo dots. When it comes to sound quality they aren’t great and I have two of them connected to stereo receivers to play music via Alexa. This 3rd gen Dot is a definite step up in sound and I’m using it in a small room for music, etc. It’s not super high quality but it’s adequate for my needs."
3.0,a year ago,Best Buy,It came free but I wouldn’t have bought this,"The Dot is great and convenient for playing music and checking weather. However, it sometimes does not work for no apparent reason. My internet connection can be great and it still skips songs and sometimes the alarm doesn’t go off. It’s just okay and again it was free so I’ll take it."
